n,k,alpha,rule,model,t,t_over_n,draws,coverage,coverage_se,drop,drop_se,coverage_cond_eff,noop_share,mean_t_eff,mean_displacement,tie_rate,bounds_subsample,avg_coord_width,max_coord_width,mean_linear_width,mean_skewed_width,noncov_count_sub,noncov_zero_boxviol_share,survival_median_T,survival_share_T1,survival_censored_share,t_max,seed,tolerance,script_version,git_hash
5,3,0.3,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0364,1.6932,,0.0,250,0.206349,0.267048,0.190762,0.205429,0,,1.0,0.9636,0.0364,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Frequency guessing,center_bias,1,0.2,5000,0.0364,0.002649,0.9636,0.002649,0.0,0.0364,1.6932,,0.0,250,0.206349,0.24419,0.179286,0.206381,240,0.016667,1.0,0.9636,0.0364,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Frequency guessing,center_bias,2,0.4,5000,0.0364,0.002649,0.0,0.0,,0.0364,1.6932,,0.0,250,0.206349,0.226381,0.17081,0.205714,240,0.004167,1.0,0.9636,0.0364,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.206349,0.267048,0.190762,0.205429,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Frequency guessing,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.206349,0.254762,0.18481,0.204667,250,0.032,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Frequency guessing,uniform_error,2,0.4,5000,0.2442,0.006076,-0.2442,0.006076,,,,1.1976,0.0,250,0.206349,0.250667,0.181714,0.205714,187,0.005348,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0602,1.5926,,0.0,250,0.1792,0.204933,0.149,0.179333,0,,1.0,0.9398,0.0602,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Squared distance,center_bias,1,0.2,5000,0.0602,0.003364,0.9398,0.003364,0.0,0.0602,1.5926,,0.0,250,0.245067,0.255867,0.1904,0.248667,235,0.021277,1.0,0.9398,0.0602,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Squared distance,center_bias,2,0.4,5000,0.0602,0.003364,0.0,0.0,,0.0602,1.5926,,0.0,250,0.266667,0.266667,0.2,0.266667,235,0.012766,1.0,0.9398,0.0602,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.1792,0.204933,0.149,0.179333,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Squared distance,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.211733,0.2352,0.171,0.213467,250,0.032,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Squared distance,uniform_error,2,0.4,5000,0.2446,0.006079,-0.2446,0.006079,,,,1.1948,0.0,250,0.212711,0.233467,0.1712,0.2152,194,0.010309,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0494,1.634,,0.0,250,0.183461,0.213641,0.157058,0.181736,0,,1.0,0.9506,0.0494,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Manhattan distance,center_bias,1,0.2,5000,0.0494,0.003065,0.9506,0.003065,0.0,0.0494,1.634,,0.0,250,0.226205,0.244525,0.182011,0.227024,237,0.025316,1.0,0.9506,0.0494,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Manhattan distance,center_bias,2,0.4,5000,0.0494,0.003065,0.0,0.0,,0.0494,1.634,,0.0,250,0.24328,0.250953,0.189159,0.243226,237,0.008439,1.0,0.9506,0.0494,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.183461,0.213641,0.157058,0.181736,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Manhattan distance,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.206515,0.234011,0.17216,0.208781,250,0.024,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,0.3,Manhattan distance,uniform_error,2,0.4,5000,0.2422,0.006059,-0.2422,0.006059,,,,1.1868,0.0,250,0.204547,0.230334,0.170218,0.202086,186,0.005376,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.144,1.2812,,0.0,250,0.206349,0.248667,0.182048,0.208095,0,,1.0,0.856,0.144,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Frequency guessing,center_bias,1,0.2,5000,0.144,0.004965,0.856,0.004965,0.0,0.144,1.2812,,0.0,250,0.206349,0.228095,0.171905,0.207524,216,0.078704,1.0,0.856,0.144,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Frequency guessing,center_bias,2,0.4,5000,0.144,0.004965,0.0,0.0,,0.144,1.2812,,0.0,250,0.206349,0.217619,0.167857,0.207333,216,0.041667,1.0,0.856,0.144,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.206349,0.248667,0.182048,0.208095,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Frequency guessing,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.206349,0.247048,0.18081,0.208571,250,0.064,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Frequency guessing,uniform_error,2,0.4,5000,0.2308,0.005959,-0.2308,0.005959,,,,1.1942,0.0,250,0.206349,0.245143,0.179619,0.21,175,0.017143,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.2434,1.0406,,0.0,250,0.231022,0.247067,0.1804,0.2292,0,,1.0,0.7566,0.2434,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Squared distance,center_bias,1,0.2,5000,0.2434,0.006069,0.7566,0.006069,0.0,0.2434,1.0406,,0.0,250,0.264533,0.2656,0.1992,0.2656,180,0.094444,1.0,0.7566,0.2434,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Squared distance,center_bias,2,0.4,5000,0.2434,0.006069,0.0,0.0,,0.2434,1.0406,,0.0,250,0.266667,0.266667,0.2,0.266667,180,0.038889,1.0,0.7566,0.2434,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.231022,0.247067,0.1804,0.2292,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Squared distance,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.218844,0.2372,0.174,0.221067,250,0.048,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Squared distance,uniform_error,2,0.4,5000,0.2336,0.005984,-0.2336,0.005984,,,,1.1574,0.0,250,0.221333,0.240667,0.1764,0.225067,188,0.058511,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.2058,1.125,,0.0,250,0.216325,0.237882,0.175617,0.216496,0,,1.0,0.7942,0.2058,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Manhattan distance,center_bias,1,0.2,5000,0.2058,0.005717,0.7942,0.005717,0.0,0.2058,1.125,,0.0,250,0.2403,0.249182,0.187462,0.23944,188,0.047872,1.0,0.7942,0.2058,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Manhattan distance,center_bias,2,0.4,5000,0.2058,0.005717,0.0,0.0,,0.2058,1.125,,0.0,250,0.243843,0.249345,0.188611,0.243406,188,0.031915,1.0,0.7942,0.2058,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.216325,0.237882,0.175617,0.216496,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Manhattan distance,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.21648,0.239318,0.177062,0.217393,250,0.052,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,1.0,Manhattan distance,uniform_error,2,0.4,5000,0.2356,0.006002,-0.2356,0.006002,,,,1.1744,0.0,250,0.217506,0.239817,0.177557,0.217826,205,0.043902,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.4028,0.7218,,0.0,250,0.206349,0.23181,0.174333,0.204857,0,,1.0,0.5972,0.4028,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Frequency guessing,center_bias,1,0.2,5000,0.4028,0.006936,0.5972,0.006936,0.0,0.4028,0.7218,,0.0,250,0.206349,0.218,0.168048,0.205429,145,0.089655,1.0,0.5972,0.4028,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Frequency guessing,center_bias,2,0.4,5000,0.4028,0.006936,0.0,0.0,,0.4028,0.7218,,0.0,250,0.206349,0.214762,0.166857,0.205619,145,0.055172,1.0,0.5972,0.4028,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.206349,0.23181,0.174333,0.204857,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Frequency guessing,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.206349,0.237619,0.177238,0.204381,250,0.052,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Frequency guessing,uniform_error,2,0.4,5000,0.2126,0.005786,-0.2126,0.005786,,,,1.182,0.0,250,0.206349,0.240476,0.177048,0.204476,201,0.029851,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.5724,0.4606,,0.0,250,0.257067,0.261867,0.195,0.256267,0,,,0.4276,0.5724,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Squared distance,center_bias,1,0.2,5000,0.5724,0.006997,0.4276,0.006997,0.0,0.5724,0.4606,,0.0,250,0.266667,0.266667,0.2,0.266667,115,0.121739,,0.4276,0.5724,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Squared distance,center_bias,2,0.4,5000,0.5724,0.006997,0.0,0.0,,0.5724,0.4606,,0.0,250,0.266667,0.266667,0.2,0.266667,115,0.086957,,0.4276,0.5724,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.257067,0.261867,0.195,0.256267,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Squared distance,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.231822,0.2488,0.1806,0.230133,250,0.056,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Squared distance,uniform_error,2,0.4,5000,0.2036,0.005695,-0.2036,0.005695,,,,1.1896,0.0,250,0.229156,0.246133,0.1796,0.225467,199,0.030151,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.5186,0.539,,0.0,250,0.23528,0.247493,0.185365,0.234196,0,,,0.4814,0.5186,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Manhattan distance,center_bias,1,0.2,5000,0.5186,0.007066,0.4814,0.007066,0.0,0.5186,0.539,,0.0,250,0.243667,0.249307,0.188481,0.242916,122,0.139344,,0.4814,0.5186,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Manhattan distance,center_bias,2,0.4,5000,0.5186,0.007066,0.0,0.0,,0.5186,0.539,,0.0,250,0.243965,0.248996,0.188437,0.243381,122,0.081967,,0.4814,0.5186,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.23528,0.247493,0.185365,0.234196,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Manhattan distance,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.223251,0.242135,0.179848,0.220324,250,0.056,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,3.0,Manhattan distance,uniform_error,2,0.4,5000,0.209,0.00575,-0.209,0.00575,,,,1.18,0.0,250,0.220357,0.241133,0.179349,0.221041,204,0.014706,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.764,0.2388,,0.0,250,0.206349,0.219238,0.168048,0.205333,0,,,0.236,0.764,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Frequency guessing,center_bias,1,0.2,5000,0.764,0.006005,0.236,0.006005,0.0,0.764,0.2388,,0.0,250,0.206349,0.214286,0.166667,0.205333,52,0.153846,,0.236,0.764,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Frequency guessing,center_bias,2,0.4,5000,0.764,0.006005,0.0,0.0,,0.764,0.2388,,0.0,250,0.206349,0.214286,0.166667,0.205333,52,0.153846,,0.236,0.764,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.206349,0.219238,0.168048,0.205333,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Frequency guessing,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.206349,0.230095,0.173619,0.204667,250,0.064,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Frequency guessing,uniform_error,2,0.4,5000,0.1908,0.005557,-0.1908,0.005557,,,,1.222,0.0,250,0.206349,0.237048,0.177286,0.205619,208,0.019231,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.8842,0.1158,,0.0,250,0.266667,0.266667,0.2,0.266667,0,,,0.1158,0.8842,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Squared distance,center_bias,1,0.2,5000,0.8842,0.004525,0.1158,0.004525,0.0,0.8842,0.1158,,0.0,250,0.266667,0.266667,0.2,0.266667,25,0.32,,0.1158,0.8842,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Squared distance,center_bias,2,0.4,5000,0.8842,0.004525,0.0,0.0,,0.8842,0.1158,,0.0,250,0.266667,0.266667,0.2,0.266667,25,0.32,,0.1158,0.8842,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.266667,0.266667,0.2,0.266667,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Squared distance,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.242133,0.2544,0.1852,0.2384,250,0.044,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Squared distance,uniform_error,2,0.4,5000,0.1904,0.005552,-0.1904,0.005552,,,,1.215,0.0,250,0.232711,0.249467,0.1818,0.232133,202,0.024752,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.8518,0.1484,,0.0,250,0.243727,0.249674,0.188721,0.243186,0,,,0.1482,0.8518,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Manhattan distance,center_bias,1,0.2,5000,0.8518,0.005025,0.1482,0.005025,0.0,0.8518,0.1484,,0.0,250,0.243972,0.248977,0.188485,0.243191,36,0.25,,0.1482,0.8518,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Manhattan distance,center_bias,2,0.4,5000,0.8518,0.005025,0.0,0.0,,0.8518,0.1484,,0.0,250,0.243972,0.248977,0.188485,0.243191,36,0.25,,0.1482,0.8518,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.243727,0.249674,0.188721,0.243186,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Manhattan distance,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.227778,0.245397,0.181938,0.228125,250,0.04,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,3,10.0,Manhattan distance,uniform_error,2,0.4,5000,0.2016,0.005674,-0.2016,0.005674,,,,1.2034,0.0,250,0.22408,0.242981,0.180552,0.226425,199,0.035176,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,1.999,,0.0,250,0.222222,0.412222,0.239048,0.219111,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Frequency guessing,center_bias,1,0.2,5000,0.0,0.0,1.0,0.0,0.0,0.0,1.999,,0.0,250,0.222222,0.357111,0.228631,0.218889,250,0.016,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Frequency guessing,center_bias,2,0.4,5000,0.0,0.0,0.0,0.0,,0.0,1.999,,0.0,250,0.222222,0.310889,0.218881,0.219333,250,0.0,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.222222,0.412222,0.239048,0.219111,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Frequency guessing,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.222222,0.371556,0.22997,0.221556,250,0.02,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Frequency guessing,uniform_error,2,0.4,5000,0.1166,0.004539,-0.1166,0.004539,,,,1.3808,0.0,250,0.222222,0.351111,0.226994,0.222667,224,0.0,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,1.9936,,0.0,250,0.15088,0.2118,0.1482,0.150507,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Squared distance,center_bias,1,0.2,5000,0.0,0.0,1.0,0.0,0.0,0.0,1.9936,,0.0,250,0.212448,0.277573,0.205933,0.209747,250,0.016,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Squared distance,center_bias,2,0.4,5000,0.0,0.0,0.0,0.0,,0.0,1.9936,,0.0,250,0.26008,0.302187,0.251267,0.26264,250,0.004,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.15088,0.2118,0.1482,0.150507,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Squared distance,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.194848,0.2644,0.1919,0.193947,250,0.008,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Squared distance,uniform_error,2,0.4,5000,0.1188,0.004576,-0.1188,0.004576,,,,1.3756,0.0,250,0.204224,0.268133,0.201267,0.209587,219,0.0,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,1.9958,,0.0,250,0.174003,0.261841,0.171438,0.172799,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Manhattan distance,center_bias,1,0.2,5000,0.0,0.0,1.0,0.0,0.0,0.0,1.9958,,0.0,250,0.213603,0.297557,0.210304,0.214876,250,0.012,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Manhattan distance,center_bias,2,0.4,5000,0.0,0.0,0.0,0.0,,0.0,1.9958,,0.0,250,0.243119,0.305871,0.237471,0.242882,250,0.0,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.174003,0.261841,0.171438,0.172799,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Manhattan distance,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.204793,0.294304,0.200482,0.196984,250,0.02,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.1,Manhattan distance,uniform_error,2,0.4,5000,0.116,0.004529,-0.116,0.004529,,,,1.3892,0.0,250,0.213179,0.295828,0.207636,0.204042,226,0.004425,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.001,1.9724,,0.0,250,0.222222,0.364667,0.229649,0.211333,0,,1.0,0.999,0.001,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Frequency guessing,center_bias,1,0.2,5000,0.001,0.000447,0.999,0.000447,0.0,0.001,1.9724,,0.0,250,0.222222,0.314889,0.221524,0.214889,250,0.06,1.0,0.999,0.001,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Frequency guessing,center_bias,2,0.4,5000,0.001,0.000447,0.0,0.0,,0.001,1.9724,,0.0,250,0.222222,0.274444,0.215738,0.217778,250,0.0,1.0,0.999,0.001,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.222222,0.364667,0.229649,0.211333,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Frequency guessing,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.222222,0.342,0.225435,0.214,250,0.112,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Frequency guessing,uniform_error,2,0.4,5000,0.1098,0.004421,-0.1098,0.004421,,,,1.377,0.0,250,0.222222,0.33,0.222804,0.212889,229,0.048035,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0028,1.9178,,0.0,250,0.20576,0.268933,0.200067,0.201573,0,,1.0,0.9972,0.0028,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Squared distance,center_bias,1,0.2,5000,0.0028,0.000747,0.9972,0.000747,0.0,0.0028,1.9178,,0.0,250,0.255312,0.2992,0.243133,0.249213,250,0.084,1.0,0.9972,0.0028,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Squared distance,center_bias,2,0.4,5000,0.0028,0.000747,0.0,0.0,,0.0028,1.9178,,0.0,250,0.294896,0.313293,0.2783,0.28836,250,0.004,1.0,0.9972,0.0028,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.20576,0.268933,0.200067,0.201573,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Squared distance,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.216144,0.277067,0.211033,0.213253,250,0.092,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Squared distance,uniform_error,2,0.4,5000,0.1016,0.004273,-0.1016,0.004273,,,,1.4058,0.0,250,0.22112,0.279653,0.215067,0.219747,223,0.035874,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0018,1.9398,,0.0,250,0.2064,0.289529,0.20186,0.199926,0,,1.0,0.9982,0.0018,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Manhattan distance,center_bias,1,0.2,5000,0.0018,0.000599,0.9982,0.000599,0.0,0.0018,1.9398,,0.0,250,0.237727,0.301186,0.23219,0.234723,250,0.048,1.0,0.9982,0.0018,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Manhattan distance,center_bias,2,0.4,5000,0.0018,0.000599,0.0,0.0,,0.0018,1.9398,,0.0,250,0.262525,0.296239,0.25565,0.259249,250,0.0,1.0,0.9982,0.0018,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.2064,0.289529,0.20186,0.199926,0,,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Manhattan distance,uniform_error,1,0.2,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.217231,0.296875,0.213239,0.212399,250,0.1,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
5,5,0.3,Manhattan distance,uniform_error,2,0.4,5000,0.1088,0.004404,-0.1088,0.004404,,,,1.3876,0.0,250,0.220402,0.297398,0.215654,0.217951,219,0.03653,1.0,1.0,0.0,5,20260610,0.0001,1.0 (2026-06-10),fceb25c
